Record_ID,Date,Year,Month,Region,State,City,Max_Temperature_C,Min_Temperature_C,Relative_Humidity_Pct,Wind_Speed_kmh,Urban_Heat_Island_Delta_C,Heat_Index_C,Wet_Bulb_Temp_C,IMD_Heatwave_Category,IMD_Warning_Alert,Reported_Heat_Exhaustion_Cases,Power_Grid_Peak_Stress_Index
IND-HW-001321,2023-04-04,2023,April,North,Haryana,Hisar,44.3,33.7,27,19.1,3.1,50.3,28.2,Moderate Heat,Yellow,30,6.1
IND-HW-001322,2024-04-12,2024,April,West,Maharashtra,Nagpur (Vidarbha),44.8,32.7,40,8.2,3.0,62.2,32.5,Heatwave,Orange,43,6.9
IND-HW-001323,2019-06-18,2019,June,North,Punjab,Bathinda,41.9,30.6,21,16.1,0.8,42.6,24.4,Moderate Heat,Yellow,12,5.2
IND-HW-001324,2022-05-21,2022,May,East,Bihar,Patna,43.1,33.1,36,7.7,2.7,53.8,30.0,Moderate Heat,Yellow,27,5.2
IND-HW-001325,2019-05-18,2019,May,East,West Bengal,Kolkata,43.4,31.5,65,4.9,4.0,83.7,37.1,Heatwave,Orange,69,5.6
IND-HW-001326,2024-05-08,2024,May,North,Rajasthan,Jaipur,46.0,31.9,16,16.6,1.3,46.4,25.0,Heatwave,Orange,14,7.8
IND-HW-001327,2022-06-06,2022,June,West,Maharashtra,Chandrapur,49.6,36.5,26,4.2,3.5,62.0,31.7,Severe Heatwave,Red,49,8.6
IND-HW-001328,2024-05-27,2024,May,South,Telangana,Ramagundam,44.3,33.1,32,15.5,2.3,53.9,29.8,Moderate Heat,Yellow,31,6.2
IND-HW-001329,2022-06-23,2022,June,North,Delhi,New Delhi,41.1,30.7,35,19.0,2.8,48.1,28.2,Moderate Heat,Yellow,13,5.2
IND-HW-001330,2020-04-01,2020,April,East,Odisha,Jharsuguda,42.2,29.9,54,14.8,4.1,66.1,33.7,Heatwave,Orange,57,5.2
IND-HW-001331,2019-04-25,2019,April,West,Maharashtra,Chandrapur,44.7,34.9,20,15.8,2.5,46.7,25.9,Heatwave,Orange,13,7.6
IND-HW-001332,2021-04-11,2021,April,Central,Madhya Pradesh,Gwalior,44.2,33.8,20,10.0,4.0,45.9,25.6,Moderate Heat,Yellow,9,6.4
IND-HW-001333,2021-04-01,2021,April,West,Maharashtra,Nagpur (Vidarbha),42.9,28.4,39,17.2,2.4,55.5,30.7,Moderate Heat,Yellow,34,5.9
IND-HW-001334,2023-05-18,2023,May,North,Rajasthan,Churu,48.9,38.2,20,13.5,2.6,54.4,28.8,Severe Heatwave,Red,37,8.0
IND-HW-001335,2019-05-18,2019,May,North,Rajasthan,Phalodi,45.1,34.5,18,9.1,0.5,46.2,25.3,Heatwave,Orange,14,6.5
IND-HW-001336,2022-04-10,2022,April,Central,Madhya Pradesh,Gwalior,45.3,32.4,27,14.3,3.1,52.5,28.9,Heatwave,Orange,29,7.0
IND-HW-001337,2022-06-20,2022,June,North,Rajasthan,Churu,45.4,32.3,21,10.5,3.7,48.6,26.8,Heatwave,Orange,16,6.9
IND-HW-001338,2023-04-30,2023,April,West,Maharashtra,Chandrapur,46.2,34.2,16,8.6,3.2,46.7,25.2,Heatwave,Orange,19,7.0
IND-HW-001339,2023-05-05,2023,May,West,Maharashtra,Chandrapur,48.3,37.9,16,10.6,2.8,50.0,26.5,Severe Heatwave,Red,24,8.4
IND-HW-001340,2023-04-19,2023,April,South,Telangana,Ramagundam,43.2,29.5,32,14.8,3.7,51.2,28.9,Moderate Heat,Yellow,26,6.2
IND-HW-001341,2024-05-22,2024,May,North,Rajasthan,Phalodi,48.2,34.1,21,19.3,4.0,53.9,28.7,Severe Heatwave,Red,27,8.8
IND-HW-001342,2020-05-03,2020,May,North,Punjab,Bathinda,45.6,33.8,26,7.8,3.9,52.5,28.8,Heatwave,Orange,30,6.6
IND-HW-001343,2022-05-02,2022,May,East,Bihar,Gaya,43.5,32.3,40,16.3,2.3,58.1,31.4,Moderate Heat,Yellow,34,7.0
IND-HW-001344,2022-06-15,2022,June,South,Andhra Pradesh,Vijayawada,41.7,29.7,57,17.8,3.3,66.9,33.9,Moderate Heat,Yellow,54,5.9
IND-HW-001345,2022-06-20,2022,June,East,West Bengal,Kolkata,42.9,32.7,61,10.7,3.7,76.4,35.8,Heatwave,Orange,59,6.5
IND-HW-001346,2023-04-06,2023,April,South,Tamil Nadu,Chennai,39.4,29.5,71,8.6,1.4,69.9,34.5,Normal,Green,49,4.0
IND-HW-001347,2022-04-13,2022,April,West,Maharashtra,Nagpur (Vidarbha),44.6,32.2,16,6.2,3.8,44.4,24.1,Heatwave,Orange,20,6.7
IND-HW-001348,2022-06-25,2022,June,East,Odisha,Jharsuguda,46.7,32.3,42,15.3,3.9,70.8,34.6,Heatwave,Orange,51,7.7
IND-HW-001349,2022-06-14,2022,June,West,Maharashtra,Nagpur (Vidarbha),43.0,30.9,23,13.2,1.3,45.4,25.9,Moderate Heat,Yellow,11,5.5
IND-HW-001350,2024-06-02,2024,June,East,Bihar,Patna,43.0,30.1,51,12.6,4.1,66.3,33.7,Heatwave,Orange,39,5.2
IND-HW-001351,2024-04-06,2024,April,Central,Madhya Pradesh,Gwalior,44.8,33.0,21,18.8,3.4,47.5,26.4,Heatwave,Orange,23,6.3
IND-HW-001352,2021-05-15,2021,May,North,Punjab,Bathinda,44.1,34.5,30,7.9,2.3,52.0,29.0,Moderate Heat,Yellow,24,6.5
IND-HW-001353,2019-05-15,2019,May,South,Andhra Pradesh,Vijayawada,43.2,33.1,52,15.6,4.1,68.1,34.1,Heatwave,Orange,59,5.7
IND-HW-001354,2024-06-23,2024,June,North,Uttar Pradesh,Prayagraj,47.7,35.4,32,18.1,4.1,63.2,32.4,Severe Heatwave,Red,42,8.8
IND-HW-001355,2024-06-03,2024,June,North,Delhi,New Delhi,38.8,25.0,43,21.5,1.0,46.9,28.3,Normal,Green,19,4.1
IND-HW-001356,2021-04-19,2021,April,East,West Bengal,Kolkata,43.3,31.1,59,11.4,2.9,76.1,35.7,Heatwave,Orange,67,6.1
IND-HW-001357,2022-05-17,2022,May,North,Rajasthan,Phalodi,46.1,31.6,10,15.5,3.7,43.3,22.0,Heatwave,Orange,9,6.9
IND-HW-001358,2024-05-15,2024,May,West,Maharashtra,Chandrapur,48.2,34.5,26,9.2,2.9,58.5,30.7,Severe Heatwave,Red,31,8.2
IND-HW-001359,2023-04-29,2023,April,East,Bihar,Gaya,49.3,39.0,33,9.0,1.6,69.2,34.0,Severe Heatwave,Red,54,8.5
IND-HW-001360,2021-06-23,2021,June,South,Telangana,Ramagundam,44.5,30.2,30,8.1,1.6,52.9,29.3,Heatwave,Orange,22,6.0
IND-HW-001361,2023-05-31,2023,May,North,Rajasthan,Jaipur,44.4,30.7,21,20.5,1.4,46.8,26.1,Moderate Heat,Yellow,10,6.4
IND-HW-001362,2024-06-03,2024,June,South,Telangana,Ramagundam,43.5,32.2,26,18.5,2.9,48.0,27.3,Moderate Heat,Yellow,23,6.7
IND-HW-001363,2024-04-22,2024,April,North,Uttar Pradesh,Prayagraj,46.5,35.7,37,8.1,0.5,64.7,33.0,Heatwave,Orange,54,7.0
IND-HW-001364,2023-05-21,2023,May,East,Odisha,Jharsuguda,47.3,34.0,34,5.3,3.3,64.1,32.7,Severe Heatwave,Red,45,7.2
IND-HW-001365,2023-06-02,2023,June,North,Delhi,New Delhi,41.6,28.0,15,16.2,1.1,40.0,21.8,Moderate Heat,Yellow,6,4.4
IND-HW-001366,2020-04-21,2020,April,South,Tamil Nadu,Chennai,39.4,29.3,61,9.2,3.2,61.1,32.6,Normal,Green,40,3.1
IND-HW-001367,2024-06-09,2024,June,East,Bihar,Gaya,46.3,34.5,27,9.8,2.0,54.8,29.7,Heatwave,Orange,32,7.8
IND-HW-001368,2021-05-03,2021,May,East,Bihar,Patna,44.5,35.0,48,20.6,0.7,69.1,34.3,Heatwave,Orange,55,6.8
IND-HW-001369,2024-05-13,2024,May,Central,Madhya Pradesh,Bhopal,44.4,32.4,34,5.3,1.4,55.8,30.5,Moderate Heat,Yellow,27,7.1
IND-HW-001370,2022-04-07,2022,April,East,Bihar,Patna,42.9,30.8,41,10.4,0.7,57.1,31.2,Moderate Heat,Yellow,37,5.7
IND-HW-001371,2024-04-01,2024,April,East,West Bengal,Kolkata,36.1,26.3,74,16.0,2.3,57.3,32.0,Normal,Green,28,2.4
IND-HW-001372,2021-04-17,2021,April,North,Rajasthan,Jaipur,42.8,29.0,27,9.6,0.8,47.2,27.1,Moderate Heat,Yellow,18,5.5
IND-HW-001373,2022-06-04,2022,June,West,Maharashtra,Nagpur (Vidarbha),46.2,35.2,33,11.3,0.6,59.9,31.6,Heatwave,Orange,44,7.1
IND-HW-001374,2019-05-28,2019,May,North,Uttar Pradesh,Prayagraj,43.6,30.5,42,15.3,2.9,60.1,32.0,Moderate Heat,Yellow,38,6.3
IND-HW-001375,2023-04-30,2023,April,North,Uttar Pradesh,Prayagraj,47.2,35.6,35,11.0,0.9,64.8,33.0,Severe Heatwave,Red,50,8.2
IND-HW-001376,2024-06-24,2024,June,West,Gujarat,Ahmedabad,44.6,33.9,39,19.5,2.7,60.6,32.0,Heatwave,Orange,43,7.2
IND-HW-001377,2023-04-26,2023,April,North,Uttar Pradesh,Varanasi,44.3,32.9,33,15.5,0.8,54.7,30.1,Moderate Heat,Yellow,33,6.5
IND-HW-001378,2022-05-05,2022,May,North,Punjab,Bathinda,45.4,32.3,25,13.8,2.5,51.3,28.3,Heatwave,Orange,16,6.6
IND-HW-001379,2019-06-02,2019,June,East,Bihar,Gaya,45.9,35.9,33,7.7,1.2,59.0,31.3,Heatwave,Orange,39,7.3
IND-HW-001380,2024-06-13,2024,June,West,Gujarat,Ahmedabad,40.9,27.9,40,13.8,0.6,50.6,29.3,Moderate Heat,Yellow,21,4.5
IND-HW-001381,2023-06-10,2023,June,West,Maharashtra,Chandrapur,44.3,30.7,29,10.4,1.8,51.7,28.8,Moderate Heat,Yellow,25,6.1
IND-HW-001382,2023-04-28,2023,April,North,Rajasthan,Churu,44.1,34.1,33,16.6,1.5,54.2,29.9,Moderate Heat,Yellow,34,6.6
IND-HW-001383,2024-04-24,2024,April,North,Punjab,Bathinda,43.7,32.9,24,5.3,4.1,47.2,26.7,Moderate Heat,Yellow,17,5.7
IND-HW-001384,2023-05-31,2023,May,South,Andhra Pradesh,Vijayawada,43.3,33.7,55,4.1,1.3,71.7,34.9,Heatwave,Orange,62,5.7
IND-HW-001385,2022-05-01,2022,May,North,Rajasthan,Jaipur,37.8,25.4,31,17.9,1.9,39.4,24.5,Normal,Green,4,2.8
IND-HW-001386,2023-05-24,2023,May,North,Haryana,Hisar,46.8,35.6,19,9.2,3.3,49.7,26.9,Heatwave,Orange,21,7.4
IND-HW-001387,2023-06-06,2023,June,South,Andhra Pradesh,Vijayawada,44.3,34.3,39,21.3,1.3,59.7,31.8,Moderate Heat,Yellow,44,7.0
IND-HW-001388,2024-05-20,2024,May,South,Tamil Nadu,Chennai,42.4,28.1,62,16.6,0.9,75.2,35.6,Heatwave,Orange,64,5.8
IND-HW-001389,2024-05-27,2024,May,South,Telangana,Hyderabad,46.2,33.8,27,6.4,1.1,54.6,29.6,Heatwave,Orange,26,7.4
IND-HW-001390,2019-05-04,2019,May,West,Maharashtra,Chandrapur,46.9,33.9,28,10.7,2.5,57.2,30.4,Heatwave,Orange,41,7.2
IND-HW-001391,2022-05-29,2022,May,East,Bihar,Gaya,43.6,33.5,37,18.1,3.6,55.9,30.7,Moderate Heat,Yellow,31,5.9
IND-HW-001392,2019-04-21,2019,April,Central,Madhya Pradesh,Gwalior,43.7,33.0,28,20.4,1.6,49.7,28.1,Moderate Heat,Yellow,27,5.2
IND-HW-001393,2019-05-26,2019,May,West,Gujarat,Ahmedabad,44.1,29.9,40,20.5,0.7,60.0,31.9,Moderate Heat,Yellow,36,6.5
IND-HW-001394,2023-05-07,2023,May,North,Rajasthan,Churu,46.0,35.4,22,12.3,2.6,50.4,27.6,Heatwave,Orange,21,7.4
IND-HW-001395,2024-06-02,2024,June,Central,Madhya Pradesh,Bhopal,45.1,34.7,13,4.4,2.6,43.6,23.0,Heatwave,Orange,9,7.0
IND-HW-001396,2019-04-19,2019,April,East,West Bengal,Kolkata,44.6,31.9,56,20.2,2.2,78.6,36.2,Heatwave,Orange,71,7.0
IND-HW-001397,2022-06-24,2022,June,North,Rajasthan,Phalodi,46.2,33.3,30,9.8,1.1,57.2,30.6,Heatwave,Orange,32,7.3
IND-HW-001398,2024-06-16,2024,June,North,Uttar Pradesh,Varanasi,41.5,29.7,42,12.8,2.3,53.7,30.3,Moderate Heat,Yellow,25,4.6
IND-HW-001399,2024-06-12,2024,June,North,Uttar Pradesh,Prayagraj,44.3,29.9,33,16.9,2.1,54.7,30.1,Moderate Heat,Yellow,20,6.4
IND-HW-001400,2022-05-23,2022,May,North,Uttar Pradesh,Prayagraj,43.8,33.2,40,10.8,2.7,59.0,31.7,Moderate Heat,Yellow,37,6.6
IND-HW-001401,2023-06-10,2023,June,East,Bihar,Patna,46.0,32.2,43,7.9,2.9,69.4,34.3,Heatwave,Orange,52,7.3
IND-HW-001402,2022-06-02,2022,June,East,West Bengal,Kolkata,41.2,28.8,55,7.9,1.9,63.1,33.0,Moderate Heat,Yellow,51,5.0
IND-HW-001403,2020-05-31,2020,May,Central,Madhya Pradesh,Bhopal,42.9,31.2,28,20.8,2.4,48.0,27.5,Moderate Heat,Yellow,24,5.6
IND-HW-001404,2020-06-10,2020,June,North,Rajasthan,Phalodi,48.6,38.1,17,7.9,3.3,51.3,27.2,Severe Heatwave,Red,20,8.7
IND-HW-001405,2020-06-15,2020,June,South,Andhra Pradesh,Vijayawada,41.3,27.7,41,11.6,3.9,52.4,29.9,Moderate Heat,Yellow,25,4.6
IND-HW-001406,2022-04-19,2022,April,East,West Bengal,Kolkata,38.0,28.2,75,14.3,1.8,66.7,33.9,Normal,Green,47,3.1
IND-HW-001407,2024-06-13,2024,June,Central,Madhya Pradesh,Gwalior,48.3,36.5,12,17.5,2.0,47.1,24.4,Severe Heatwave,Red,22,8.5
IND-HW-001408,2024-04-01,2024,April,North,Rajasthan,Phalodi,44.8,30.5,13,18.4,1.3,43.2,22.8,Heatwave,Orange,12,6.8
IND-HW-001409,2022-04-06,2022,April,South,Telangana,Ramagundam,45.0,34.9,27,8.6,1.5,51.9,28.7,Heatwave,Orange,27,7.2
IND-HW-001410,2022-04-29,2022,April,South,Telangana,Ramagundam,41.3,31.4,43,15.3,0.9,53.8,30.4,Moderate Heat,Yellow,25,4.4
IND-HW-001411,2021-05-11,2021,May,East,West Bengal,Kolkata,41.8,29.8,74,5.2,2.9,86.0,37.3,Moderate Heat,Yellow,92,5.5
IND-HW-001412,2023-05-21,2023,May,North,Rajasthan,Phalodi,43.7,31.2,12,14.9,0.6,41.5,21.7,Moderate Heat,Yellow,7,6.3
IND-HW-001413,2024-04-04,2024,April,North,Rajasthan,Phalodi,44.7,31.8,17,14.4,3.3,45.1,24.6,Heatwave,Orange,13,6.9
IND-HW-001414,2021-05-11,2021,May,North,Uttar Pradesh,Varanasi,47.2,35.8,32,10.2,3.6,61.7,32.0,Severe Heatwave,Red,49,7.8
IND-HW-001415,2019-06-01,2019,June,West,Maharashtra,Chandrapur,46.0,35.5,13,20.4,2.0,44.7,23.6,Heatwave,Orange,14,7.5
IND-HW-001416,2023-04-30,2023,April,East,Bihar,Patna,45.5,34.8,29,21.0,1.9,54.6,29.7,Heatwave,Orange,34,6.4
IND-HW-001417,2023-06-01,2023,June,Central,Madhya Pradesh,Bhopal,40.9,27.4,37,20.1,3.4,48.8,28.5,Moderate Heat,Yellow,22,5.1
IND-HW-001418,2022-04-27,2022,April,North,Rajasthan,Jaipur,44.8,31.0,27,16.3,1.2,51.4,28.6,Heatwave,Orange,24,6.5
IND-HW-001419,2023-05-20,2023,May,East,Bihar,Gaya,44.2,31.2,34,11.4,1.1,55.2,30.3,Moderate Heat,Yellow,30,6.6
IND-HW-001420,2022-06-21,2022,June,North,Uttar Pradesh,Prayagraj,44.8,31.8,33,15.8,0.9,56.0,30.5,Heatwave,Orange,30,6.3
IND-HW-001421,2021-05-22,2021,May,North,Rajasthan,Churu,47.9,35.6,17,12.1,4.1,50.1,26.7,Severe Heatwave,Red,18,8.0
IND-HW-001422,2022-05-19,2022,May,West,Gujarat,Ahmedabad,50.2,38.8,23,15.5,3.2,60.2,30.9,Severe Heatwave,Red,41,9.2
IND-HW-001423,2022-06-01,2022,June,Central,Madhya Pradesh,Bhopal,44.1,33.1,39,15.6,3.9,59.1,31.6,Moderate Heat,Yellow,37,6.4
IND-HW-001424,2024-05-29,2024,May,North,Rajasthan,Phalodi,48.5,36.1,15,12.3,3.4,49.6,26.2,Severe Heatwave,Red,24,8.3
IND-HW-001425,2024-06-18,2024,June,Central,Madhya Pradesh,Bhopal,41.3,29.5,23,9.4,1.9,42.5,24.7,Moderate Heat,Yellow,10,4.7
IND-HW-001426,2024-05-23,2024,May,North,Rajasthan,Phalodi,50.3,39.9,10,10.2,0.7,48.1,24.5,Severe Heatwave,Red,21,8.9
IND-HW-001427,2023-04-05,2023,April,North,Rajasthan,Churu,49.5,35.7,20,18.7,1.6,55.6,29.2,Severe Heatwave,Red,24,7.9
IND-HW-001428,2023-04-09,2023,April,West,Maharashtra,Nagpur (Vidarbha),44.3,34.6,26,6.5,2.3,49.7,27.8,Moderate Heat,Yellow,23,6.3
IND-HW-001429,2023-05-04,2023,May,Central,Madhya Pradesh,Gwalior,47.9,35.5,16,15.0,2.2,49.4,26.3,Severe Heatwave,Red,18,8.1
IND-HW-001430,2024-05-05,2024,May,Central,Madhya Pradesh,Bhopal,45.0,31.9,14,10.7,2.4,44.0,23.5,Heatwave,Orange,8,6.7
IND-HW-001431,2021-04-20,2021,April,East,Bihar,Patna,42.9,30.7,41,10.3,3.1,57.1,31.2,Moderate Heat,Yellow,29,5.3
IND-HW-001432,2022-06-20,2022,June,North,Haryana,Hisar,45.9,31.9,31,13.4,2.5,57.2,30.7,Heatwave,Orange,32,7.4
IND-HW-001433,2023-06-23,2023,June,North,Uttar Pradesh,Prayagraj,42.0,32.3,43,8.1,1.4,55.9,31.0,Moderate Heat,Yellow,24,5.5
IND-HW-001434,2023-06-24,2023,June,West,Gujarat,Ahmedabad,44.1,30.6,34,20.8,4.2,55.0,30.2,Moderate Heat,Yellow,24,6.3
IND-HW-001435,2021-06-22,2021,June,North,Rajasthan,Churu,42.1,29.8,23,19.9,2.2,43.8,25.2,Moderate Heat,Yellow,6,5.1
IND-HW-001436,2023-06-02,2023,June,East,Bihar,Patna,41.5,29.9,42,11.0,1.8,53.7,30.3,Moderate Heat,Yellow,22,4.7
IND-HW-001437,2024-06-05,2024,June,North,Uttar Pradesh,Varanasi,45.2,32.2,36,7.4,2.9,59.7,31.7,Heatwave,Orange,43,7.0
IND-HW-001438,2022-04-30,2022,April,North,Haryana,Hisar,44.7,34.4,21,6.0,3.0,47.3,26.3,Heatwave,Orange,18,6.9
IND-HW-001439,2024-06-07,2024,June,North,Uttar Pradesh,Prayagraj,47.0,33.2,22,15.7,0.9,52.3,28.3,Severe Heatwave,Red,29,7.3
IND-HW-001440,2022-06-09,2022,June,East,Odisha,Jharsuguda,41.0,29.8,49,9.7,3.9,57.3,31.5,Moderate Heat,Yellow,31,4.2
IND-HW-001441,2024-04-02,2024,April,South,Telangana,Ramagundam,41.9,30.0,36,9.7,4.1,50.7,29.1,Moderate Heat,Yellow,16,5.4
IND-HW-001442,2022-05-19,2022,May,North,Uttar Pradesh,Varanasi,48.3,36.4,17,7.8,2.9,50.8,27.0,Severe Heatwave,Red,21,9.0
IND-HW-001443,2023-05-12,2023,May,North,Uttar Pradesh,Prayagraj,49.1,37.7,17,16.6,3.0,52.2,27.5,Severe Heatwave,Red,27,8.1
IND-HW-001444,2019-04-24,2019,April,East,Odisha,Jharsuguda,49.5,37.7,29,6.1,1.2,65.1,32.7,Severe Heatwave,Red,48,8.6
IND-HW-001445,2020-05-13,2020,May,West,Maharashtra,Chandrapur,45.0,35.0,32,18.8,3.0,55.7,30.3,Heatwave,Orange,21,6.7
IND-HW-001446,2023-04-01,2023,April,North,Uttar Pradesh,Prayagraj,40.0,29.7,37,12.3,3.8,46.6,27.8,Moderate Heat,Yellow,20,4.4
IND-HW-001447,2022-05-24,2022,May,West,Maharashtra,Chandrapur,47.5,33.2,12,15.5,2.1,46.1,24.0,Severe Heatwave,Red,10,8.3
IND-HW-001448,2022-05-22,2022,May,East,West Bengal,Kolkata,43.3,30.8,61,19.7,2.4,78.4,36.2,Heatwave,Orange,84,5.5
IND-HW-001449,2019-05-06,2019,May,South,Telangana,Ramagundam,50.5,38.0,20,18.1,3.5,57.6,29.8,Severe Heatwave,Red,40,9.7
IND-HW-001450,2024-06-17,2024,June,North,Haryana,Hisar,45.8,32.7,29,4.7,2.1,55.3,30.0,Heatwave,Orange,32,7.0
IND-HW-001451,2024-05-07,2024,May,West,Maharashtra,Chandrapur,47.8,34.3,11,17.5,2.8,45.8,23.6,Severe Heatwave,Red,20,8.1
IND-HW-001452,2020-05-13,2020,May,South,Telangana,Hyderabad,45.1,31.8,34,11.8,4.2,57.7,31.0,Heatwave,Orange,34,6.8
IND-HW-001453,2023-06-21,2023,June,North,Rajasthan,Phalodi,46.9,32.7,25,20.3,3.5,54.6,29.4,Heatwave,Orange,36,7.5
IND-HW-001454,2024-06-25,2024,June,North,Haryana,Hisar,45.8,34.7,39,8.5,2.4,64.5,33.0,Heatwave,Orange,60,6.8
IND-HW-001455,2023-05-17,2023,May,North,Rajasthan,Churu,44.2,30.1,25,14.0,2.4,48.8,27.4,Moderate Heat,Yellow,24,6.2
IND-HW-001456,2021-04-29,2021,April,North,Haryana,Hisar,44.0,30.1,25,9.7,2.9,48.4,27.3,Moderate Heat,Yellow,18,7.0
IND-HW-001457,2023-05-21,2023,May,West,Maharashtra,Chandrapur,50.1,38.0,27,7.3,1.5,64.4,32.4,Severe Heatwave,Red,43,9.4
IND-HW-001458,2020-05-10,2020,May,West,Maharashtra,Chandrapur,50.2,38.5,17,7.7,0.8,54.1,28.2,Severe Heatwave,Red,43,9.0
IND-HW-001459,2021-06-25,2021,June,North,Delhi,New Delhi,40.1,30.0,45,16.1,1.3,51.6,29.9,Moderate Heat,Yellow,31,4.7
IND-HW-001460,2021-06-03,2021,June,North,Uttar Pradesh,Varanasi,41.0,26.8,39,8.1,2.1,50.3,29.1,Moderate Heat,Yellow,24,5.1
IND-HW-001461,2022-06-27,2022,June,South,Telangana,Hyderabad,40.6,27.9,37,9.7,0.9,48.0,28.3,Moderate Heat,Yellow,21,3.9
IND-HW-001462,2019-05-18,2019,May,East,Odisha,Jharsuguda,47.8,36.0,32,15.3,2.8,63.5,32.5,Severe Heatwave,Red,65,7.7
IND-HW-001463,2024-06-15,2024,June,North,Haryana,Hisar,48.4,37.6,11,10.8,2.1,46.5,23.9,Severe Heatwave,Red,14,7.6
IND-HW-001464,2021-04-22,2021,April,North,Delhi,New Delhi,42.7,30.0,35,7.8,1.4,52.0,29.4,Moderate Heat,Yellow,23,5.6
IND-HW-001465,2020-04-16,2020,April,East,Odisha,Jharsuguda,47.5,35.7,35,10.0,3.9,65.8,33.2,Severe Heatwave,Red,61,8.3
IND-HW-001466,2022-06-25,2022,June,Central,Madhya Pradesh,Bhopal,42.4,29.4,23,16.4,4.0,44.3,25.4,Moderate Heat,Yellow,12,5.7
IND-HW-001467,2021-04-05,2021,April,West,Maharashtra,Chandrapur,42.4,31.1,34,11.0,0.6,50.6,28.9,Moderate Heat,Yellow,16,5.5
IND-HW-001468,2022-05-31,2022,May,West,Gujarat,Ahmedabad,47.4,33.7,36,14.0,3.2,66.5,33.4,Severe Heatwave,Red,49,7.5
IND-HW-001469,2022-06-28,2022,June,West,Maharashtra,Chandrapur,46.5,35.3,17,20.3,1.1,47.8,25.8,Heatwave,Orange,18,6.7
IND-HW-001470,2020-04-05,2020,April,South,Tamil Nadu,Chennai,39.5,26.1,55,17.5,1.3,56.7,31.5,Normal,Green,32,4.4
IND-HW-001471,2021-05-23,2021,May,Central,Madhya Pradesh,Gwalior,45.7,33.8,18,13.7,2.1,47.2,25.7,Heatwave,Orange,16,7.0
IND-HW-001472,2022-06-20,2022,June,North,Rajasthan,Jaipur,41.2,27.0,40,8.7,2.8,51.4,29.6,Moderate Heat,Yellow,30,5.0
IND-HW-001473,2019-04-17,2019,April,North,Uttar Pradesh,Varanasi,41.1,29.5,43,10.6,1.1,53.2,30.2,Moderate Heat,Yellow,27,4.9
IND-HW-001474,2023-05-29,2023,May,North,Punjab,Bathinda,39.7,29.3,30,12.1,2.1,42.6,25.7,Normal,Green,8,4.3
IND-HW-001475,2023-05-09,2023,May,North,Uttar Pradesh,Prayagraj,49.4,35.2,30,5.6,0.9,65.9,33.0,Severe Heatwave,Red,55,8.5
IND-HW-001476,2023-05-24,2023,May,West,Gujarat,Ahmedabad,45.5,32.9,29,11.3,3.5,54.6,29.7,Heatwave,Orange,29,6.9
IND-HW-001477,2022-05-18,2022,May,West,Maharashtra,Chandrapur,46.6,34.3,24,9.7,1.4,53.1,28.8,Heatwave,Orange,22,7.2
IND-HW-001478,2023-05-07,2023,May,South,Telangana,Hyderabad,42.4,29.8,27,21.5,2.6,46.4,26.8,Moderate Heat,Yellow,11,6.0
IND-HW-001479,2024-05-17,2024,May,Central,Madhya Pradesh,Gwalior,45.6,31.9,23,4.8,3.9,50.3,27.7,Heatwave,Orange,23,6.8
IND-HW-001480,2019-06-07,2019,June,Central,Madhya Pradesh,Gwalior,43.2,31.4,27,21.9,1.6,48.0,27.4,Moderate Heat,Yellow,20,6.7
IND-HW-001481,2019-06-17,2019,June,West,Gujarat,Ahmedabad,42.5,30.0,35,5.6,3.3,51.5,29.3,Moderate Heat,Yellow,26,5.8
IND-HW-001482,2020-06-15,2020,June,South,Tamil Nadu,Chennai,40.7,30.7,59,14.3,3.5,64.6,33.4,Moderate Heat,Yellow,50,4.2
IND-HW-001483,2020-04-26,2020,April,North,Punjab,Bathinda,46.9,33.4,23,9.0,2.8,52.9,28.6,Heatwave,Orange,35,8.5
IND-HW-001484,2020-06-26,2020,June,South,Telangana,Ramagundam,47.1,33.9,19,17.9,3.2,50.2,27.1,Severe Heatwave,Red,31,8.4
IND-HW-001485,2023-04-27,2023,April,North,Rajasthan,Jaipur,46.6,34.4,14,14.8,0.5,46.1,24.5,Heatwave,Orange,17,6.5
IND-HW-001486,2022-06-11,2022,June,North,Rajasthan,Churu,46.8,35.8,17,11.9,1.2,48.3,26.0,Heatwave,Orange,21,7.5
IND-HW-001487,2024-06-01,2024,June,East,Bihar,Gaya,44.7,32.4,29,20.5,1.7,52.7,29.1,Heatwave,Orange,31,5.8
IND-HW-001488,2021-05-22,2021,May,West,Maharashtra,Chandrapur,48.4,37.1,10,20.4,1.9,45.9,23.4,Severe Heatwave,Red,23,7.7
IND-HW-001489,2021-05-17,2021,May,West,Maharashtra,Nagpur (Vidarbha),50.5,37.1,12,14.2,1.4,50.0,25.8,Severe Heatwave,Red,28,8.8
IND-HW-001490,2024-04-20,2024,April,North,Punjab,Bathinda,44.9,32.8,33,4.2,3.4,56.3,30.6,Heatwave,Orange,35,6.8
IND-HW-001491,2024-05-26,2024,May,North,Rajasthan,Churu,48.7,39.1,10,18.3,0.6,46.2,23.5,Severe Heatwave,Red,14,8.3
IND-HW-001492,2022-06-14,2022,June,West,Maharashtra,Chandrapur,43.9,33.6,20,12.7,1.5,45.4,25.4,Moderate Heat,Yellow,16,6.4
IND-HW-001493,2022-05-12,2022,May,East,Bihar,Gaya,46.0,33.7,30,8.0,2.0,56.6,30.4,Heatwave,Orange,36,7.6
