record_id,date,time_utc_ist,region,state,latitude,longitude,magnitude,magnitude_type,depth_km,seismic_zone,mmi_intensity,felt_report,casualties_reported,buildings_damaged,economic_loss_inr_lakh,tsunami_warning,reporting_agency
924,2010-02-17,20:04:26,Garhwal Himalaya,Uttarakhand,29.9902,78.4741,2.4,mb,9.7,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
925,2010-02-17,22:25:30,Guwahati-Kopili Belt,Assam,26.2461,91.083,2.1,mb,10.5,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
926,2010-02-17,23:21:13,Latur-Osmanabad Region,Maharashtra,18.3189,76.0334,2.4,Mw,2.4,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
927,2010-02-17,23:57:39,Shillong Plateau,Meghalaya,25.1097,91.3508,2.4,Mw,18.2,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
928,2010-02-18,01:23:35,Upper Assam,Assam,27.5924,95.9413,3.4,ML,8.1,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
929,2010-02-18,01:54:47,Shillong Plateau,Meghalaya,26.2891,91.3468,2.2,mb,21.5,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
930,2010-02-18,03:14:32,Koyna-Warna Region,Maharashtra,17.658,73.2348,2.4,Mw,13.9,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
931,2010-02-18,04:59:40,Nagaland Hills,Nagaland,27.0761,95.0337,2.1,Mw,2.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
932,2010-02-18,06:53:26,Garhwal Himalaya,Uttarakhand,30.6503,79.5113,2.1,Mw,12.8,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
933,2010-02-18,08:51:55,Chamba-Kangra Belt,Himachal Pradesh,32.7147,76.1791,2.4,Mw,7.6,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
934,2010-02-18,13:13:33,Tripura Fold Belt,Tripura,24.2226,91.6893,2.9,mb,22.1,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
935,2010-02-18,13:28:11,Arunachal Himalaya,Arunachal Pradesh,28.6575,94.3265,2.1,ML,6.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
936,2010-02-18,13:33:43,Kashmir Himalaya,Jammu and Kashmir,34.3897,73.4681,2.0,ML,4.4,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
937,2010-02-18,14:49:57,Latur-Osmanabad Region,Maharashtra,17.9916,76.5966,2.0,mb,2.8,III,3,"Felt by few, no damage",0,0,0.0,No,USGS
938,2010-02-18,17:36:51,Darjeeling Himalaya,West Bengal,27.8282,89.6812,2.1,Mw,30.9,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
939,2010-02-18,18:10:37,Shillong Plateau,Meghalaya,25.1049,92.3682,2.4,Mw,8.7,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
940,2010-02-18,18:43:46,Kutch Region,Gujarat,23.9679,70.6137,2.0,Mw,30.4,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
941,2010-02-18,19:12:17,Koyna-Warna Region,Maharashtra,18.0011,73.9535,2.7,Mw,16.7,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
942,2010-02-18,19:43:44,Kumaon Himalaya,Uttarakhand,29.8256,79.5655,2.9,mb,18.0,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
943,2010-02-18,20:51:56,Bhadrachalam-Godavari Graben,Telangana,18.0486,80.8757,2.3,mb,13.1,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
944,2010-02-18,21:31:24,Nagaland Hills,Nagaland,27.2973,94.3181,2.2,mb,16.1,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
945,2010-02-18,23:41:28,Manipur-Indo-Myanmar Ranges,Manipur,24.2278,93.7391,2.4,mb,58.4,V,2,Not felt,0,0,0.0,No,National Center for Seismology
946,2010-02-19,01:36:55,Delhi-NCR (Sohna Fault),Delhi,28.4093,76.3101,2.6,ML,37.4,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
947,2010-02-19,04:09:36,Kumaon Himalaya,Uttarakhand,29.2866,79.4318,2.5,Mw,8.4,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
948,2010-02-19,04:46:12,Uttar Pradesh Gangetic Plain,Uttar Pradesh,27.1717,80.408,2.0,mb,8.3,III,3,"Felt by few, no damage",0,0,0.0,No,IMD
949,2010-02-19,10:36:17,Kutch Region,Gujarat,23.14,70.1349,2.5,mb,7.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
950,2010-02-19,11:21:42,Guwahati-Kopili Belt,Assam,25.5968,91.8639,2.2,ML,11.5,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
951,2010-02-19,12:39:25,Andaman Islands,Andaman and Nicobar Islands,12.389,94.1967,3.5,Mw,55.2,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
952,2010-02-19,13:33:42,Manipur-Indo-Myanmar Ranges,Manipur,24.7113,93.9565,4.0,Mw,68.0,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
953,2010-02-19,13:45:26,Nicobar Islands,Andaman and Nicobar Islands,8.5403,93.225,2.2,Mw,52.1,V,2,Not felt,0,0,0.0,No,National Center for Seismology
954,2010-02-19,14:29:14,Garhwal Himalaya,Uttarakhand,30.1935,79.2328,2.1,mb,16.1,IV,2,Not felt,0,0,0.0,No,IMD
955,2010-02-19,16:43:32,Chamba-Kangra Belt,Himachal Pradesh,32.0325,75.8456,2.8,mb,9.4,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
956,2010-02-19,17:06:41,Upper Assam,Assam,27.9706,95.7301,2.8,ML,19.8,V,5,"Felt by most, minor damage possible",0,0,0.0,No,IMD
957,2010-02-19,17:34:19,Darjeeling Himalaya,West Bengal,27.1016,88.6421,2.6,Mw,11.7,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
958,2010-02-19,18:00:50,Delhi-NCR (Sohna Fault),Delhi,27.5202,77.9238,2.7,Mw,15.4,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
959,2010-02-19,18:41:48,Sikkim Himalaya,Sikkim,26.3469,88.5919,2.3,Mw,11.0,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
960,2010-02-19,21:41:25,Upper Assam,Assam,27.8405,95.1174,2.3,Mw,15.0,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
961,2010-02-19,23:56:07,Manipur-Indo-Myanmar Ranges,Manipur,25.1941,93.0931,2.0,ML,56.9,V,2,Not felt,0,0,0.0,No,National Center for Seismology
962,2010-02-20,00:21:15,Mizoram Hills,Mizoram,22.5657,92.923,2.2,Mw,14.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
963,2010-02-20,00:22:14,Delhi-NCR (Sohna Fault),Delhi,28.0577,77.1343,2.3,Mw,29.0,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
964,2010-02-20,01:00:12,Guwahati-Kopili Belt,Assam,26.4284,92.5745,2.2,ML,36.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
965,2010-02-20,02:10:54,Shillong Plateau,Meghalaya,25.4207,92.4737,2.2,ML,36.8,V,2,Not felt,0,0,0.0,No,IMD
966,2010-02-20,02:20:46,Andaman Islands,Andaman and Nicobar Islands,11.5969,91.6608,2.2,Mw,91.6,V,2,Not felt,0,0,0.0,No,National Center for Seismology
967,2010-02-20,02:38:53,Manipur-Indo-Myanmar Ranges,Manipur,24.7945,93.9743,2.2,ML,59.5,V,2,Not felt,0,0,0.0,No,USGS
968,2010-02-20,03:09:40,Nicobar Islands,Andaman and Nicobar Islands,8.728,93.0893,2.0,ML,63.9,V,2,Not felt,0,0,0.0,No,IMD
969,2010-02-20,03:44:34,Saurashtra,Gujarat,21.9199,69.7104,2.1,mb,4.3,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
970,2010-02-20,05:28:03,Kutch Region,Gujarat,22.5343,70.1968,2.3,Mw,36.7,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
971,2010-02-20,05:45:27,Kutch Region,Gujarat,23.0505,69.9728,2.2,mb,23.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
972,2010-02-20,06:57:59,Manipur-Indo-Myanmar Ranges,Manipur,25.231,93.2427,2.1,mb,50.0,V,2,Not felt,0,0,0.0,No,IMD
973,2010-02-20,08:10:18,Upper Assam,Assam,28.1048,96.0684,3.1,Mw,21.8,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
974,2010-02-20,09:50:32,Kashmir Himalaya,Jammu and Kashmir,33.4089,74.4055,2.5,Mw,16.0,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
975,2010-02-20,11:31:19,Kumaon Himalaya,Uttarakhand,28.4377,79.6791,2.3,ML,15.0,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
976,2010-02-20,13:25:17,Sikkim Himalaya,Sikkim,28.443,88.5599,2.1,ML,10.0,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
977,2010-02-20,16:01:29,Nagaland Hills,Nagaland,25.2752,93.8098,2.8,Mw,5.5,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
978,2010-02-20,18:04:46,Kumaon Himalaya,Uttarakhand,30.5853,79.4403,2.0,Mw,27.3,IV,2,Not felt,0,0,0.0,No,IMD
979,2010-02-20,18:50:41,Kutch Region,Gujarat,23.2707,69.884,2.1,Mw,35.5,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
980,2010-02-20,20:42:18,Garhwal Himalaya,Uttarakhand,29.9068,78.327,2.1,ML,9.2,IV,2,Not felt,0,0,0.0,No,IMD
981,2010-02-20,21:47:19,Guwahati-Kopili Belt,Assam,26.9906,92.1705,2.1,Mw,33.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
982,2010-02-20,22:14:44,Mizoram Hills,Mizoram,23.1715,92.9622,2.3,mb,166.3,V,1,Not felt,0,0,0.0,No,National Center for Seismology
983,2010-02-20,23:50:49,Andaman Islands,Andaman and Nicobar Islands,12.9193,93.7907,2.2,ML,96.6,V,1,Not felt,0,0,0.0,No,National Center for Seismology
984,2010-02-21,00:05:50,Mizoram Hills,Mizoram,23.6933,93.4216,2.0,Mw,34.1,V,2,Not felt,0,0,0.0,No,IMD
985,2010-02-21,01:12:05,Andaman Islands,Andaman and Nicobar Islands,12.2223,92.6562,2.1,ML,39.0,V,2,Not felt,0,0,0.0,No,National Center for Seismology
986,2010-02-21,01:17:04,Upper Assam,Assam,26.7093,94.8514,2.3,mb,9.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
987,2010-02-21,03:02:59,Garhwal Himalaya,Uttarakhand,30.6398,79.633,2.9,ML,30.8,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
988,2010-02-21,08:35:38,Nicobar Islands,Andaman and Nicobar Islands,8.6081,93.411,2.1,Mw,7.1,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
989,2010-02-21,08:46:00,Kerala Coastal Belt,Kerala,10.4408,76.6499,2.1,Mw,7.0,III,3,"Felt by few, no damage",0,0,0.0,No,IMD
990,2010-02-21,09:08:10,Koyna-Warna Region,Maharashtra,18.5805,73.563,2.1,Mw,2.0,IV,2,Not felt,0,0,0.0,No,IMD
991,2010-02-21,09:18:12,Mizoram Hills,Mizoram,23.0666,91.6737,2.6,ML,75.3,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
992,2010-02-21,11:00:04,Guwahati-Kopili Belt,Assam,26.8185,91.8718,2.2,Mw,15.4,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
993,2010-02-21,14:21:50,Andaman Islands,Andaman and Nicobar Islands,12.3177,92.8838,2.1,mb,93.5,V,1,Not felt,0,0,0.0,No,National Center for Seismology
994,2010-02-21,15:55:51,Shillong Plateau,Meghalaya,25.1762,91.8861,2.3,ML,7.1,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
995,2010-02-21,18:39:12,Nicobar Islands,Andaman and Nicobar Islands,8.5057,92.7754,2.4,ML,67.8,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
996,2010-02-21,21:22:15,Mizoram Hills,Mizoram,23.5928,92.1397,2.6,ML,14.0,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
997,2010-02-21,21:43:43,Bihar-Nepal Border,Bihar,25.9339,86.6769,2.8,ML,15.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
998,2010-02-21,22:19:36,Shillong Plateau,Meghalaya,25.4704,90.9121,2.3,ML,22.7,V,2,Not felt,0,0,0.0,No,National Center for Seismology
999,2010-02-21,23:20:11,Kerala Coastal Belt,Kerala,9.3789,76.4855,2.6,mb,2.0,III,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
1000,2010-02-21,23:28:22,Garhwal Himalaya,Uttarakhand,31.3455,77.7971,2.4,mb,18.0,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1001,2010-02-22,01:35:09,Nagaland Hills,Nagaland,26.5396,95.4157,2.1,mb,43.5,V,2,Not felt,0,0,0.0,No,National Center for Seismology
1002,2010-02-22,02:57:10,Shillong Plateau,Meghalaya,25.6812,91.737,2.1,Mw,7.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
1003,2010-02-22,03:09:17,Garhwal Himalaya,Uttarakhand,30.4329,79.3191,2.3,ML,38.5,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1004,2010-02-22,03:22:21,Garhwal Himalaya,Uttarakhand,29.9926,78.2621,2.3,Mw,18.7,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1005,2010-02-22,03:31:47,Delhi-NCR (Sohna Fault),Delhi,28.2183,77.7848,2.6,Mw,20.6,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1006,2010-02-22,03:57:26,Guwahati-Kopili Belt,Assam,25.9427,91.4483,2.1,ML,30.3,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1007,2010-02-22,06:05:16,Kashmir Himalaya,Jammu and Kashmir,34.0425,73.8764,2.4,Mw,14.8,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
1008,2010-02-22,06:13:44,Garhwal Himalaya,Uttarakhand,29.4878,79.4074,2.5,Mw,7.1,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
1009,2010-02-22,06:41:19,Guwahati-Kopili Belt,Assam,26.9621,90.3976,2.8,mb,11.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
1010,2010-02-22,07:25:48,Chamba-Kangra Belt,Himachal Pradesh,30.267,76.6996,2.6,Mw,2.2,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1011,2010-02-22,08:11:15,Kutch Region,Gujarat,24.2577,70.3384,2.3,mb,21.0,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
1012,2010-02-22,10:35:03,Arunachal Himalaya,Arunachal Pradesh,27.5425,94.8499,2.1,ML,33.6,V,2,Not felt,0,0,0.0,No,USGS
1013,2010-02-22,10:38:32,Punjab Plains,Punjab,30.1031,75.7689,3.4,Mw,24.4,IV,5,"Felt by most, minor damage possible",0,0,0.0,No,IMD
1014,2010-02-22,10:53:14,Kutch Region,Gujarat,22.6522,71.5061,2.4,mb,13.6,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
1015,2010-02-22,12:14:16,Kutch Region,Gujarat,24.3493,69.2462,2.1,Mw,7.7,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1016,2010-02-22,12:42:40,Upper Assam,Assam,26.0427,96.0091,2.5,Mw,15.4,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1017,2010-02-22,13:46:25,Upper Assam,Assam,27.6193,95.2247,2.0,Mw,2.0,V,2,Not felt,0,0,0.0,No,National Center for Seismology
1018,2010-02-22,15:41:25,Kashmir Himalaya,Jammu and Kashmir,34.3407,74.4046,2.5,mb,6.9,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,USGS
1019,2010-02-22,16:21:40,Kumaon Himalaya,Uttarakhand,30.2662,79.7487,2.6,Mw,26.0,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
1020,2010-02-22,16:24:16,Darjeeling Himalaya,West Bengal,25.9635,88.4018,2.1,mb,18.4,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
1021,2010-02-22,19:56:53,Guwahati-Kopili Belt,Assam,25.5663,91.0025,2.0,Mw,10.8,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
1022,2010-02-22,21:11:47,Mizoram Hills,Mizoram,23.5534,92.98,2.9,mb,59.4,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1023,2010-02-22,21:12:01,Kashmir Himalaya,Jammu and Kashmir,34.3532,74.0566,2.2,mb,19.4,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
1024,2010-02-22,21:22:30,Arunachal Himalaya,Arunachal Pradesh,28.9199,94.4865,3.2,ML,2.0,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
1025,2010-02-22,21:39:14,Delhi-NCR (Sohna Fault),Delhi,27.9505,76.6417,2.1,Mw,29.7,IV,2,Not felt,0,0,0.0,No,National Center for Seismology
1026,2010-02-22,22:15:54,Guwahati-Kopili Belt,Assam,25.8418,92.4316,2.5,ML,10.6,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
1027,2010-02-22,22:30:09,Arunachal Himalaya,Arunachal Pradesh,28.5027,95.3037,8.0,ML,4.8,V,12,Near total destruction,567,26149,73836.3,No,National Center for Seismology
1028,2010-02-23,02:11:03,Arunachal Himalaya,Arunachal Pradesh,27.8384,94.8004,2.9,mb,2.4,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
1029,2010-02-23,04:18:54,Kutch Region,Gujarat,24.3592,70.3934,2.1,Mw,55.8,V,1,Not felt,0,0,0.0,No,National Center for Seismology
1030,2010-02-23,05:29:43,Garhwal Himalaya,Uttarakhand,30.3851,77.978,2.3,ML,31.6,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1031,2010-02-23,06:42:12,Kutch Region,Gujarat,23.4595,70.4559,2.8,ML,16.9,V,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
1032,2010-02-23,08:56:50,Upper Assam,Assam,27.0347,94.8178,2.3,ML,16.9,V,2,Not felt,0,0,0.0,No,National Center for Seismology
1033,2010-02-23,10:00:38,Chamba-Kangra Belt,Himachal Pradesh,32.3626,76.7036,2.7,mb,28.6,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
1034,2010-02-23,12:57:42,Bihar-Nepal Border,Bihar,26.8067,85.3268,2.3,ML,8.6,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1035,2010-02-23,13:06:09,Upper Assam,Assam,26.5932,95.6551,2.2,Mw,7.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
1036,2010-02-23,14:17:38,Nicobar Islands,Andaman and Nicobar Islands,7.4191,94.1143,2.1,ML,24.2,V,2,Not felt,0,0,0.0,No,IMD
1037,2010-02-23,14:47:36,Kumaon Himalaya,Uttarakhand,29.3461,79.6864,2.6,Mw,2.5,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1038,2010-02-23,16:30:03,Kashmir Himalaya,Jammu and Kashmir,34.2689,74.2609,2.1,mb,14.7,V,2,Not felt,0,0,0.0,No,IMD
1039,2010-02-23,16:58:42,Koyna-Warna Region,Maharashtra,17.2252,73.7256,3.1,Mw,35.4,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
1040,2010-02-23,17:24:40,Kumaon Himalaya,Uttarakhand,29.1565,80.3165,2.1,Mw,16.7,IV,2,Not felt,0,0,0.0,No,IMD
1041,2010-02-23,18:10:05,Delhi-NCR (Sohna Fault),Delhi,28.826,76.7104,2.6,mb,10.7,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
1042,2010-02-23,18:41:21,Koyna-Warna Region,Maharashtra,17.9213,73.1548,3.5,Mw,12.1,IV,5,"Felt by most, minor damage possible",0,0,0.0,No,National Center for Seismology
1043,2010-02-23,19:00:16,Saurashtra,Gujarat,21.7138,70.9481,2.1,ML,4.5,III,3,"Felt by few, no damage",0,0,0.0,No,IMD
1044,2010-02-23,21:00:27,Nicobar Islands,Andaman and Nicobar Islands,7.8626,93.172,2.7,mb,58.3,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
1045,2010-02-23,22:46:33,Sikkim Himalaya,Sikkim,26.9023,88.1784,3.3,mb,19.3,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
1046,2010-02-23,23:34:53,Kerala Coastal Belt,Kerala,10.3806,76.8356,2.7,mb,15.9,III,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
1047,2010-02-24,01:27:03,Upper Assam,Assam,26.5175,95.1399,2.3,mb,13.1,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
1048,2010-02-24,01:49:41,Kumaon Himalaya,Uttarakhand,29.7902,79.8505,2.6,Mw,22.3,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
1049,2010-02-24,02:35:01,Kumaon Himalaya,Uttarakhand,28.4674,80.6426,2.1,Mw,10.3,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1050,2010-02-24,03:11:02,Koyna-Warna Region,Maharashtra,17.0057,73.7848,2.1,ML,28.2,IV,3,"Felt by few, no damage",0,0,0.0,No,IMD
1051,2010-02-24,04:26:48,Bihar-Nepal Border,Bihar,26.2738,86.2456,2.1,mb,19.9,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1052,2010-02-24,05:40:08,Sikkim Himalaya,Sikkim,27.5345,88.6189,2.0,mb,11.6,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
1053,2010-02-24,10:57:32,Saurashtra,Gujarat,22.4195,70.1316,2.5,Mw,2.0,III,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1054,2010-02-24,11:16:45,Nagaland Hills,Nagaland,26.3978,94.8061,2.3,Mw,35.6,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1055,2010-02-24,11:35:21,Garhwal Himalaya,Uttarakhand,29.8563,79.6376,2.2,mb,5.1,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1056,2010-02-24,12:49:31,Mizoram Hills,Mizoram,25.3562,92.7551,2.4,ML,21.0,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1057,2010-02-24,13:06:10,Shillong Plateau,Meghalaya,25.3738,91.4165,2.1,Mw,3.6,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1058,2010-02-24,13:08:15,Nicobar Islands,Andaman and Nicobar Islands,7.2495,93.3362,2.2,Mw,89.6,V,2,Not felt,0,0,0.0,No,IMD
1059,2010-02-24,14:21:31,Upper Assam,Assam,27.0319,94.047,2.2,mb,4.7,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
1060,2010-02-24,16:18:03,Garhwal Himalaya,Uttarakhand,29.3563,78.8625,2.2,ML,14.2,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1061,2010-02-24,17:20:09,Shillong Plateau,Meghalaya,25.6102,90.9028,2.1,mb,7.8,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
1062,2010-02-24,17:33:47,Upper Assam,Assam,27.3994,95.5492,2.4,mb,24.4,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1063,2010-02-24,18:50:14,Manipur-Indo-Myanmar Ranges,Manipur,24.8879,94.8226,2.2,ML,71.6,V,2,Not felt,0,0,0.0,No,IMD
1064,2010-02-25,01:18:53,Andaman Islands,Andaman and Nicobar Islands,12.0258,93.1629,2.8,ML,141.2,V,1,Not felt,0,0,0.0,No,USGS
1065,2010-02-25,01:41:13,Tripura Fold Belt,Tripura,25.0194,90.6552,2.1,mb,51.2,V,2,Not felt,0,0,0.0,No,National Center for Seismology
1066,2010-02-25,03:30:09,Kutch Region,Gujarat,22.8594,69.3533,2.6,ML,45.2,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
1067,2010-02-25,05:02:25,Upper Assam,Assam,26.9913,95.4995,3.8,ML,13.4,V,6,Slight damage to buildings,0,0,0.0,No,National Center for Seismology
1068,2010-02-25,05:43:51,Bhadrachalam-Godavari Graben,Telangana,17.5171,80.8734,2.2,mb,4.9,III,3,"Felt by few, no damage",0,0,0.0,No,IMD
1069,2010-02-25,06:42:08,Chhattisgarh Craton,Chhattisgarh,20.9439,82.0887,2.2,Mw,3.7,II,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
1070,2010-02-25,07:44:04,Koyna-Warna Region,Maharashtra,18.3082,73.9259,2.0,Mw,29.7,IV,2,Not felt,0,0,0.0,No,USGS
1071,2010-02-25,08:10:22,Punjab Plains,Punjab,31.2857,76.0915,2.1,ML,11.6,IV,3,"Felt by few, no damage",0,0,0.0,No,USGS
1072,2010-02-25,10:23:02,Koyna-Warna Region,Maharashtra,17.4114,73.902,2.2,Mw,11.1,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1073,2010-02-25,11:06:11,Garhwal Himalaya,Uttarakhand,30.4267,79.1118,2.2,Mw,14.2,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1074,2010-02-25,14:55:44,Jharkhand Craton,Jharkhand,23.5154,84.8954,2.1,mb,11.3,II,3,"Felt by few, no damage",0,0,0.0,No,IMD
1075,2010-02-25,15:07:29,Arunachal Himalaya,Arunachal Pradesh,28.971,94.7566,2.2,Mw,21.5,V,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1076,2010-02-25,15:19:01,Shillong Plateau,Meghalaya,26.0839,91.4142,2.7,mb,12.1,V,4,"Felt indoors, dishes rattle",0,0,0.0,No,IMD
1077,2010-02-25,15:22:47,Arunachal Himalaya,Arunachal Pradesh,28.7574,94.1348,2.1,Mw,15.8,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
1078,2010-02-25,15:36:35,Koyna-Warna Region,Maharashtra,18.875,74.0858,2.1,Mw,5.5,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1079,2010-02-25,16:51:47,Kashmir Himalaya,Jammu and Kashmir,34.8366,74.8093,2.4,mb,2.0,V,3,"Felt by few, no damage",0,0,0.0,No,USGS
1080,2010-02-25,20:30:41,Sikkim Himalaya,Sikkim,27.9769,88.4661,2.5,Mw,2.7,IV,4,"Felt indoors, dishes rattle",0,0,0.0,No,National Center for Seismology
1081,2010-02-26,00:27:19,Kumaon Himalaya,Uttarakhand,29.2362,80.3499,2.5,Mw,5.6,IV,3,"Felt by few, no damage",0,0,0.0,No,National Center for Seismology
1082,2010-02-26,01:47:11,Manipur-Indo-Myanmar Ranges,Manipur,25.8418,92.6539,2.5,ML,86.4,V,2,Not felt,0,0,0.0,No,USGS
1083,2010-02-26,03:35:53,Nicobar Islands,Andaman and Nicobar Islands,7.8761,94.3695,2.1,Mw,110.7,V,1,Not felt,0,0,0.0,No,IMD
1084,2010-02-26,03:47:37,Shillong Plateau,Meghalaya,25.5532,92.4394,2.3,mb,15.8,V,3,"Felt by few, no damage",0,0,0.0,No,IMD
